u8 i1146:-1.0
u8 i1151:-1.0
u8 i1152:-1.0
u8 i1162:-1.0
u8 i1169:-1.0
u8 i1170:-1.0
u8 i1171:-1.0
u8 i1172:-1.0
u8 i1176:-1.0
u8 i1177:-1.0
u8 i1178:-1.0
u8 i1181:-1.0
u8 i1183:-1.0
u8 i1184:-1.0
u8 i1191:-1.0
u8 i1192:-1.0
u8 i1195:-1.0
u8 i1196:-1.0
u8 i1199:-1.0
u8 i1201:-1.0
u8 i1202:-1.0
u8 i1209:-1.0
u8 i1217:-1.0
u8 i1224:-1.0
u8 i1225:-1.0
u8 i1226:-1.0
u8 i1234:-1.0
u8 i1235:-1.0
u8 i1247:-1.0
u9 i1520:-1.0
u9 i1497:-1.0
u9 i1608:-1.0
u9 i1615:-1.0
u9 i1328:-1.0
u9 i1436:-1.0
u9 i1444:-1.0
u9 i903:-1.0
u9 i1609:-1.0
u9 i1401:-1.0
u9 i1386:-1.0
u9 i1299:-1.0
u9 i1400:-1.0
u9 i1461:-1.0
u9 i1367:-1.0
u9 i1412:-1.0
u9 i1358:-1.0
u9 i1315:-1.0
u9 i1456:-1.0
u9 i1364:-1.0
u9 i1373:-1.0
u9 i1610:-1.0
u9 i1611:-1.0
u9 i1345:-1.0
u9 i1473:-1.0
u9 i1415:-1.0
u9 i1425:-1.0
u9 i916:-1.0
u9 i1347:-1.0
u9 i1321:-1.0
u9 i1383:-1.0
u9 i1430:-1.0
u9 i1433:-1.0
u9 i1549:-1.0
u9 i1564:-1.0
u9 i1581:-1.0
u9 i1548:-1.0
u9 i452:-1.0
u9 i1479:-1.0
u9 i1382:-1.0
u9 i1546:-1.0
u9 i1313:-1.0
u9 i1536:-1.0
u9 i1387:-1.0
u9 i1408:-1.0
u9 i1540:-1.0
u9 i1480:-1.0
u9 i447:-1.0
u9 i1614:-1.0
u9 i1366:-1.0
u9 i1603:-1.0
u9 i1339:-1.0
u9 i1337:-1.0
u9 i1344:-1.0
u9 i1320:-1.0
u9 i1262:-1.0
u9 i1307:-1.0
u9 i1413:-1.0
u9 i1587:-1.0
u9 i1359:-1.0
u9 i1360:-1.0
u9 i1007:-1.0
u9 i1290:-1.0
u9 i1512:-1.0
u9 i1434:-1.0
u9 i1457:-1.0
u9 i1521:-1.0
u9 i1565:-1.0
u9 i1453:-1.0
u9 i1330:-1.0
u9 i1442:-1.0
u9 i1327:-1.0
u9 i1597:-1.0
u9 i1253:-1.0
u9 i1254:-1.0
u9 i1261:-1.0
u9 i1263:-1.0
u9 i1264:-1.0
u9 i1265:-1.0
u9 i1266:-1.0
u9 i1267:-1.0
u9 i1268:-1.0
u9 i1272:-1.0
u9 i1276:-1.0
u9 i1277:-1.0
u9 i1278:-1.0
u9 i1280:-1.0
u9 i1282:-1.0
u9 i1283:-1.0
u9 i1291:-1.0
u9 i1292:-1.0
u9 i1293:-1.0
u9 i1294:-1.0
u9 i1300:-1.0
u9 i1301:-1.0
u9 i1304:-1.0
u9 i1305:-1.0
u9 i1306:-1.0
u9 i1309:-1.0
u9 i1310:-1.0
u9 i1314:-1.0
u9 i1317:-1.0
u9 i1319:-1.0
u9 i1322:-1.0
u9 i1325:-1.0
u9 i1329:-1.0
u9 i1332:-1.0
u9 i1343:-1.0
u9 i1350:-1.0
u9 i1353:-1.0
u9 i1354:-1.0
u9 i1356:-1.0
u9 i1357:-1.0
u9 i1361:-1.0
u9 i1368:-1.0
u9 i1370:-1.0
u9 i1380:-1.0
u9 i1385:-1.0
u9 i1388:-1.0
u9 i1390:-1.0
u9 i1394:-1.0
u9 i1395:-1.0
u9 i1396:-1.0
u9 i1397:-1.0
u9 i1405:-1.0
u9 i1409:-1.0
u9 i1411:-1.0
u9 i1420:-1.0
u9 i1422:-1.0
u9 i1426:-1.0
u9 i1428:-1.0
u9 i1432:-1.0
u9 i1435:-1.0
u9 i1438:-1.0
u9 i1445:-1.0
u9 i1448:-1.0
u9 i1449:-1.0
u9 i1452:-1.0
u9 i1454:-1.0
u9 i1455:-1.0
u9 i1458:-1.0
u9 i1460:-1.0
u9 i1465:-1.0
u9 i1468:-1.0
u9 i1474:-1.0
u9 i1475:-1.0
u9 i1477:-1.0
u9 i1478:-1.0
u9 i1481:-1.0
u9 i1482:-1.0
u9 i1489:-1.0
u9 i1490:-1.0
u9 i1491:-1.0
u9 i1495:-1.0
u9 i1498:-1.0
u9 i1501:-1.0
u9 i1502:-1.0
u9 i1505:-1.0
u9 i1508:-1.0
u9 i1510:-1.0
u9 i1511:-1.0
u9 i1513:-1.0
u9 i1516:-1.0
u9 i1519:-1.0
u9 i1524:-1.0
u9 i1525:-1.0
u9 i1528:-1.0
u9 i1532:-1.0
u9 i1533:-1.0
u9 i1534:-1.0
u9 i1538:-1.0
u9 i1541:-1.0
u9 i1543:-1.0
u9 i1547:-1.0
u9 i1550:-1.0
u9 i1552:-1.0
u9 i1555:-1.0
u9 i1557:-1.0
u9 i1559:-1.0
u9 i1560:-1.0
u9 i1561:-1.0
u9 i1566:-1.0
u9 i1570:-1.0
u9 i1572:-1.0
u9 i1575:-1.0
u9 i1576:-1.0
u9 i1577:-1.0
u9 i1579:-1.0
u9 i1580:-1.0
u9 i1582:-1.0
u9 i1583:-1.0
u9 i1584:-1.0
u9 i1589:-1.0
u9 i1593:-1.0
u9 i1595:-1.0
u9 i1604:-1.0
u10 i1520:-1.0
u10 i1953:-1.0
u10 i1983:-1.0
u10 i2019:-1.0
u10 i2082:-1.0
u10 i1997:-1.0
u10 i2050:-1.0
u11 i2194:-1.0
u11 i2150:-1.0
u11 i2204:-1.0
u11 i2206:-1.0
u11 i2189:-1.0
u11 i2198:-1.0
u11 i2183:-1.0
u11 i2190:-1.0
u11 i2205:-1.0
u11 i2174:-1.0
u11 i2155:-1.0
u11 i2050:-1.0
u11 i2172:-1.0
u11 i2200:-1.0
u11 i1921:-1.0
u11 i2141:-1.0
u11 i2163:-1.0
u11 i2182:-1.0
u11 i2179:-1.0
u11 i2145:-1.0
u11 i2137:-1.0
u11 i2149:-1.0
u11 i2175:-1.0
u11 i2196:-1.0
u11 i2139:-1.0
u11 i458:-1.0
u11 i2159:-1.0
u11 i2144:-1.0
u11 i2203:-1.0
u11 i2168:-1.0
u11 i2140:-1.0
u11 i2142:-1.0
u11 i2147:-1.0
u11 i2153:-1.0
u11 i2154:-1.0
u11 i2156:-1.0
u11 i2162:-1.0
u11 i2180:-1.0
u11 i2187:-1.0
u11 i2191:-1.0
u11 i2208:-1.0
u12 i2232:-1.0
u12 i2251:-1.0
u12 i2275:-1.0
u12 i2256:-1.0
u12 i2281:-1.0
u12 i2261:-1.0
u12 i2289:-1.0
u12 i2213:-1.0
u12 i2291:-1.0
u12 i1342:-1.0
u12 i2301:-1.0
u12 i2294:-1.0
u12 i2242:-1.0
u12 i744:-1.0
u12 i2231:-1.0
u12 i2278:-1.0
u12 i2263:-1.0
u12 i2249:-1.0
u12 i2241:-1.0
u12 i2216:-1.0
u12 i2209:-1.0
u12 i2215:-1.0
u12 i2219:-1.0
u12 i2220:-1.0
u12 i2222:-1.0
u12 i2223:-1.0
u12 i2225:-1.0
u12 i2226:-1.0
u12 i2229:-1.0
u12 i2230:-1.0
u12 i2233:-1.0
u12 i2236:-1.0
u12 i2239:-1.0
u12 i2240:-1.0
u12 i2243:-1.0
u12 i2244:-1.0
u12 i2247:-1.0
u12 i2248:-1.0
u12 i2250:-1.0
u12 i2253:-1.0
u12 i2254:-1.0
u12 i2259:-1.0
u12 i2260:-1.0
u12 i2265:-1.0
u12 i2267:-1.0
u12 i2271:-1.0
u12 i2274:-1.0
u12 i2277:-1.0
u12 i2280:-1.0
u12 i2283:-1.0
u12 i2285:-1.0
u12 i2292:-1.0
u12 i2300:-1.0
u12 i2303:-1.0
u13 i2452:-1.0
u13 i2399:-1.0
u13 i2417:-1.0
u13 i2455:-1.0
u13 i2380:-1.0
u13 i2433:-1.0
u13 i2190:-1.0
u13 i2477:-1.0
u13 i2464:-1.0
u13 i2033:-1.0
u13 i2454:-1.0
u13 i2397:-1.0
u13 i2343:-1.0
u13 i2385:-1.0
u13 i2472:-1.0
u13 i2468:-1.0
u13 i2405:-1.0
u13 i2346:-1.0
u13 i2437:-1.0
u13 i2384:-1.0
u13 i2419:-1.0
u13 i2426:-1.0
u13 i2476:-1.0
u13 i2413:-1.0
u13 i2316:-1.0
u13 i2453:-1.0
u13 i2432:-1.0
u13 i2406:-1.0
u13 i2436:-1.0
u13 i2341:-1.0
u13 i2447:-1.0
u13 i2332:-1.0
u13 i2357:-1.0
u13 i2333:-1.0
u13 i2365:-1.0
u13 i2358:-1.0
u13 i2448:-1.0
u13 i2470:-1.0
u13 i2372:-1.0
u13 i2360:-1.0
u13 i2373:-1.0
u13 i2441:-1.0
u13 i2335:-1.0
u13 i2278:-1.0
u13 i2407:-1.0
u13 i2469:-1.0
u13 i1403:-1.0
u13 i2442:-1.0
u13 i2444:-1.0
u13 i2479:-1.0
u13 i2394:-1.0
u13 i2402:-1.0
u13 i2351:-1.0
u13 i2443:-1.0
u13 i2382:-1.0
u13 i2481:-1.0
u13 i1824:-1.0
u13 i1398:-1.0
u13 i2170:-1.0
u13 i2296:-1.0
u13 i2308:-1.0
u13 i2311:-1.0
u13 i2313:-1.0
u13 i2315:-1.0
u13 i2318:-1.0
u13 i2321:-1.0
u13 i2323:-1.0
u13 i2325:-1.0
u13 i2326:-1.0
u13 i2331:-1.0
u13 i2334:-1.0
u13 i2340:-1.0
u13 i2345:-1.0
u13 i2352:-1.0
u13 i2354:-1.0
u13 i2359:-1.0
u13 i2363:-1.0
u13 i2364:-1.0
u13 i2366:-1.0
u13 i2369:-1.0
u13 i2371:-1.0
u13 i2374:-1.0
u13 i2378:-1.0
u13 i2387:-1.0
u13 i2390:-1.0
u13 i2391:-1.0
u13 i2392:-1.0
u13 i2393:-1.0
u13 i2395:-1.0
u13 i2396:-1.0
u13 i2400:-1.0
u13 i2401:-1.0
u13 i2403:-1.0
u13 i2408:-1.0
u13 i2411:-1.0
u13 i2412:-1.0
u13 i2414:-1.0
u13 i2418:-1.0
u13 i2422:-1.0
u13 i2423:-1.0
u13 i2425:-1.0
u13 i2427:-1.0
u13 i2428:-1.0
u13 i2429:-1.0
u13 i2434:-1.0
u13 i2438:-1.0
u13 i2446:-1.0
u13 i2456:-1.0
u13 i2480:-1.0
u14 i2489:-1.0
u14 i2512:-1.0
u14 i2496:-1.0
u14 i2502:-1.0
u14 i2002:-1.0
u14 i1412:-1.0
u14 i2517:-1.0
u14 i2510:-1.0
u14 i2494:-1.0
u14 i2498:-1.0
u14 i2485:-1.0
u14 i2490:-1.0
u14 i2495:-1.0
u14 i2499:-1.0
u14 i2503:-1.0
u14 i2504:-1.0
u14 i2508:-1.0
u14 i2509:-1.0
u15 i2585:-1.0
u15 i2668:-1.0
u15 i2755:-1.0
u15 i1520:-1.0
u15 i1066:-1.0
u15 i2663:-1.0
u15 i2589:-1.0
u15 i2537:-1.0
u15 i2794:-1.0
u15 i2700:-1.0
u15 i2631:-1.0
u15 i2677:-1.0
u15 i2795:-1.0
u15 i2134:-1.0
u15 i2661:-1.0
u15 i1315:-1.0
u15 i2801:-1.0
u15 i2796:-1.0
u15 i2789:-1.0
u15 i2713:-1.0
u15 i2780:-1.0
u15 i2741:-1.0
u15 i2552:-1.0
u15 i2672:-1.0
u15 i2698:-1.0
u15 i2645:-1.0
u15 i2718:-1.0
u15 i2739:-1.0
u15 i2600:-1.0
u15 i2786:-1.0
u15 i2797:-1.0
u15 i2732:-1.0
u15 i2530:-1.0
u15 i2590:-1.0
u15 i2611:-1.0
u15 i2637:-1.0
u15 i2781:-1.0
u15 i2538:-1.0
u15 i2683:-1.0
u15 i2762:-1.0
u15 i2534:-1.0
u15 i455:-1.0
u15 i2676:-1.0
u15 i2704:-1.0
u15 i2561:-1.0
u15 i2636:-1.0
u15 i2624:-1.0
u15 i2596:-1.0
u15 i2715:-1.0
u15 i2684:-1.0
u15 i2721:-1.0
u15 i2587:-1.0
u15 i2025:-1.0
u15 i2550:-1.0
u15 i2580:-1.0
u15 i2710:-1.0
u15 i1327:-1.0
u15 i2670:-1.0
u15 i2649:-1.0
u15 i2627:-1.0
u15 i2535:-1.0
u15 i2584:-1.0
u15 i1923:-1.0
u15 i2536:-1.0
u15 i1915:-1.0
u15 i2299:-1.0
u15 i2519:-1.0
u15 i2520:-1.0
u15 i2521:-1.0
u15 i2523:-1.0
u15 i2526:-1.0
u15 i2529:-1.0
u15 i2531:-1.0
u15 i2539:-1.0
u15 i2551:-1.0
u15 i2553:-1.0
u15 i2554:-1.0
u15 i2556:-1.0
u15 i2557:-1.0
u15 i2559:-1.0
u15 i2560:-1.0
u15 i2563:-1.0
u15 i2564:-1.0
u15 i2565:-1.0
u15 i2571:-1.0
u15 i2572:-1.0
u15 i2575:-1.0
u15 i2577:-1.0
u15 i2578:-1.0
u15 i2579:-1.0
u15 i2582:-1.0
u15 i2591:-1.0
u15 i2593:-1.0
u15 i2594:-1.0
u15 i2599:-1.0
u15 i2601:-1.0
u15 i2602:-1.0
u15 i2603:-1.0
u15 i2604:-1.0
u15 i2606:-1.0
u15 i2607:-1.0
u15 i2610:-1.0
u15 i2612:-1.0
u15 i2613:-1.0
u15 i2614:-1.0
u15 i2619:-1.0
u15 i2623:-1.0
u15 i2625:-1.0
u15 i2628:-1.0
u15 i2629:-1.0
u15 i2632:-1.0
u15 i2633:-1.0
u15 i2638:-1.0
u15 i2639:-1.0
u15 i2641:-1.0
u15 i2651:-1.0
u15 i2652:-1.0
u15 i2654:-1.0
u15 i2657:-1.0
u15 i2662:-1.0
u15 i2671:-1.0
u15 i2678:-1.0
u15 i2682:-1.0
u15 i2685:-1.0
u15 i2687:-1.0
u15 i2688:-1.0
u15 i2689:-1.0
u15 i2690:-1.0
u15 i2692:-1.0
u15 i2694:-1.0
u15 i2695:-1.0
u15 i2703:-1.0
u15 i2719:-1.0
u15 i2720:-1.0
u15 i2723:-1.0
u15 i2724:-1.0
u15 i2733:-1.0
u15 i2737:-1.0
u15 i2745:-1.0
u15 i2746:-1.0
u15 i2747:-1.0
u15 i2748:-1.0
u15 i2756:-1.0
u15 i2758:-1.0
u15 i2759:-1.0
u15 i2761:-1.0
u15 i2763:-1.0
u15 i2764:-1.0
u15 i2765:-1.0
u15 i2769:-1.0
u15 i2770:-1.0
u15 i2772:-1.0
u15 i2773:-1.0
u15 i2774:-1.0
u15 i2775:-1.0
u15 i2777:-1.0
u15 i2779:-1.0
u15 i2785:-1.0
u15 i2800:-1.0
u16 i2740:-1.0
u16 i2451:-1.0
u16 i2708:-1.0
u16 i1520:-1.0
u16 i2111:-1.0
u16 i2002:-1.0
u16 i2050:-1.0
u16 i2489:-1.0
u16 i2134:-1.0
u16 i1822:-1.0
u16 i1030:-1.0
u16 i1690:-1.0
u16 i525:-1.0
u16 i2023:-1.0
u16 i1429:-1.0
u16 i1315:-1.0
u16 i1972:-1.0
u16 i2857:-1.0
u16 i1722:-1.0
u16 i2915:-1.0
u16 i2091:-1.0
u16 i2805:-1.0
u16 i290:-1.0
u16 i539:-1.0
u16 i2856:-1.0
u16 i2840:-1.0
u16 i2080:-1.0
u16 i1868:-1.0
u16 i2935:-1.0
u16 i1988:-1.0
u16 i1965:-1.0
u16 i1888:-1.0
u16 i2971:-1.0
u16 i2880:-1.0
u16 i2812:-1.0
u16 i2991:-1.0
u16 i2077:-1.0
u16 i2809:-1.0
u16 i2859:-1.0
u16 i2946:-1.0
u16 i2474:-1.0
u16 i2869:-1.0
u16 i2995:-1.0
u16 i2927:-1.0
u16 i2954:-1.0
u16 i2994:-1.0
u16 i447:-1.0
u16 i2989:-1.0
u16 i2930:-1.0
u16 i926:-1.0
u16 i2874:-1.0
u16 i2850:-1.0
u16 i2950:-1.0
u16 i489:-1.0
u16 i593:-1.0
u16 i718:-1.0
u16 i430:-1.0
u16 i2860:-1.0
u16 i2939:-1.0
u16 i2821:-1.0
u16 i2928:-1.0
u16 i2924:-1.0
u16 i2933:-1.0
u16 i2853:-1.0
u16 i1892:-1.0
u16 i1643:-1.0
u16 i2947:-1.0
u16 i1629:-1.0
u16 i1824:-1.0
u16 i1597:-1.0
u16 i582:-1.0
u16 i2814:-1.0
u16 i2815:-1.0
u16 i2816:-1.0
u16 i2818:-1.0
u16 i2820:-1.0
u16 i2825:-1.0
u16 i2830:-1.0
u16 i2831:-1.0
u16 i2832:-1.0
u16 i2839:-1.0
u16 i2841:-1.0
u16 i2843:-1.0
u16 i2845:-1.0
u16 i2846:-1.0
u16 i2852:-1.0
u16 i2861:-1.0
u16 i2863:-1.0
u16 i2864:-1.0
u16 i2866:-1.0
u16 i2868:-1.0
u16 i2871:-1.0
u16 i2872:-1.0
u16 i2875:-1.0
u16 i2876:-1.0
u16 i2877:-1.0
u16 i2878:-1.0
u16 i2879:-1.0
u16 i2885:-1.0
u16 i2886:-1.0
u16 i2887:-1.0
u16 i2888:-1.0
u16 i2892:-1.0
u16 i2895:-1.0
u16 i2900:-1.0
u16 i2901:-1.0
u16 i2902:-1.0
u16 i2904:-1.0
u16 i2905:-1.0
u16 i2908:-1.0
u16 i2909:-1.0
u16 i2910:-1.0
u16 i2912:-1.0
u16 i2914:-1.0
u16 i2917:-1.0
u16 i2920:-1.0
u16 i2926:-1.0
u16 i2931:-1.0
u16 i2940:-1.0
u16 i2942:-1.0
u16 i2944:-1.0
u16 i2951:-1.0
u16 i2952:-1.0
u16 i2959:-1.0
u16 i2965:-1.0
u16 i2966:-1.0
u16 i2967:-1.0
u16 i2969:-1.0
u16 i2970:-1.0
u16 i2974:-1.0
u16 i2975:-1.0
u16 i2976:-1.0
u16 i2978:-1.0
u16 i2982:-1.0
u16 i2983:-1.0
u16 i2985:-1.0
u16 i2997:-1.0
u16 i3000:-1.0
u18 i491:-1.0
u18 i2379:-1.0
u18 i1229:-1.0
u18 i1006:-1.0
u19 i2281:-1.0
u19 i2120:-1.0
u19 i577:-1.0
u19 i449:-1.0
u19 i891:-1.0
u20 i1912:-1.0
u20 i2102:-1.0
u21 i1341:-1.0
u21 i2740:-1.0
u21 i2792:-1.0
u21 i2791:-1.0
u21 i655:-1.0
u21 i646:-1.0
u21 i1669:-1.0
u22 i1520:-1.0
u22 i1910:-1.0
u22 i2739:-1.0
u23 i2788:-1.0
u23 i645:-1.0
u23 i2050:-1.0
u23 i520:-1.0
u23 i516:-1.0
u24 i1953:-1.0
u24 i1869:-1.0
u24 i603:-1.0
u24 i2058:-1.0
u24 i1827:-1.0
u24 i1929:-1.0
u24 i1842:-1.0
u24 i1852:-1.0
u24 i2059:-1.0
u24 i1833:-1.0
u24 i1337:-1.0
u24 i1840:-1.0
u27 i1341:-1.0
u27 i1114:-1.0
u27 i2742:-1.0
u27 i645:-1.0
u27 i2668:-1.0
u27 i1446:-1.0
u27 i2702:-1.0
u27 i616:-1.0
u27 i1807:-1.0
u27 i669:-1.0
u27 i608:-1.0
u27 i1823:-1.0
u28 i2053:-1.0
u28 i2275:-1.0
u29 i540:-1.0
u30 i2042:-1.0
u30 i1831:-1.0
u30 i2677:-1.0
u30 i1979:-1.0
u30 i1213:-1.0
u30 i971:-1.0
u30 i2171:-1.0
u31 i1953:-1.0
u31 i624:-1.0
u31 i1962:-1.0
u31 i1372:-1.0
u31 i1970:-1.0
u31 i1506:-1.0
u32 i577:-1.0
u32 i2663:-1.0
u32 i464:-1.0
u32 i2169:-1.0
u32 i1190:-1.0
u33 i625:-1.0
u34 i884:-1.0
u34 i2702:-1.0
u34 i1788:-1.0
u34 i405:-1.0
u34 i1037:-1.0
u34 i1869:-1.0
u34 i2038:-1.0
u34 i2034:-1.0
u34 i729:-1.0
u34 i740:-1.0
u34 i583:-1.0
u34 i2739:-1.0
u34 i1664:-1.0
u34 i748:-1.0
u34 i1808:-1.0
u34 i1988:-1.0
u34 i1026:-1.0
u34 i1601:-1.0
u34 i1408:-1.0
u34 i2809:-1.0
u34 i1359:-1.0
u34 i1097:-1.0
u34 i933:-1.0
u34 i2833:-1.0
u35 i2102:-1.0
u35 i2134:-1.0
u36 i1341:-1.0
u36 i2760:-1.0
u36 i2791:-1.0
u36 i627:-1.0
u36 i2588:-1.0
u37 i2742:-1.0
u37 i295:-1.0
u39 i2251:-1.0
u39 i534:-1.0
u39 i2856:-1.0
u40 i985:-1.0
u40 i2355:-1.0
u41 i644:-1.0
u42 i645:-1.0
u42 i1812:-1.0
u43 i2760:-1.0
u43 i1315:-1.0
u43 i2436:-1.0
u44 i1973:-1.0
