1 -2953 1
1 -2935 1
1 -2932 1
1 -2727 1
1 -2585 1
1 -2581 1
1 -2421 1
1 -2249 1
1 -2097 1
1 -1904 1
1 -1767 1
9 -2716 1
10 -2984 1
10 -2566 1
10 -2520 1
10 -1904 1
10 -1767 1
65 -2249 1
168 -1538 1
194 -1665 1
194 -1555 1
194 -1538 1
257 -2249 1
260 -2727 1
273 -425 1
443 -1538 1
1022 -1630 1
1284 -1665 1
1284 -1381 1
1312 -1665 1
1312 -1538 1
1335 -1381 1
1335 -818 1
1445 -1538 1
1445 -970 1
1462 -1045 1
1462 -970 1
1462 -452 1
